,image_id,question_id,true_answer,model_answer,question,field,bleu,f1,meteor,anls,rouge-1,rouge-2,rouge-L,rouge-L-Sum,bert-score-precision,bert-score-recall,bert-score-f1,llm-as-judgement-score,llm-as-judgement
282,V2_55,5,Không thể xác định hạn sử dụng từ hình ảnh,Tháng 2 năm 2026,Sản phẩm trong ảnh có hạn dùng đến khi nào?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.286,0.0,0.19,0.19,0.574,0.566,0.57,1.0,Câu trả lời không chính xác và không liên quan đến ngữ cảnh.
283,V2_56,4,Dùng để pha vào đồ uống nhằm tăng hương vị,Không xác định,Bạn có thể cho biết công dụng của sản phẩm không?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.211,0.0,0.211,0.211,0.629,0.673,0.65,2.0,Câu trả lời không chính xác so với câu trả lời tham chiếu.
284,V2_56,3,Nâu,Màu vàng và đỏ,Sản phẩm này có đặc điểm gì về màu sắc?,Màu sắc,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.286,0.758,0.724,0.74,3.0,Câu trả lời chưa chính xác so với câu trả lời tham chiếu.
285,V2_56,5,"10/01/2026, nên dùng trước ngày này. Bảo quản nơi khô ráo, thoáng mát",Hạn sử dụng đến tháng 05 năm 2026.,Hạn sử dụng của sản phẩm là gì?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.389,0.059,0.333,0.333,0.634,0.673,0.653,4.0,"Câu trả lời gần đúng với câu trả lời tham chiếu, chỉ khác nhau ở một vài chi tiết nhỏ."
286,V2_56,1,Teisseiro,Mathieu Teisseire,Hãy cho tôi biết tên sản phẩm trong ảnh?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886,0.821,0.852,4.0,"Câu trả lời khá chính xác, chỉ khác biệt ở một vài chữ cái."
287,V2_56,2,Si-rô,Sirô,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời chính xác và trùng khớp với câu trả lời tham chiếu.
288,V2_57,1,Mathieu Teisseire Litchi Lychee,Mathieu Teisseire Litchi Lychee,Sản phẩm này có tên là gì?,Tên sản phẩm,1.0,1.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời chính xác và trùng khớp với câu trả lời tham chiếu.
289,V2_57,2,Si-rô,Siro Syrup (siro),Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803,0.766,0.784,3.0,Câu trả lời có phần trùng lặp và không súc tích bằng câu trả lời tham chiếu.
290,V2_57,3,Nâu,"Vàng, nâu",Sản phẩm trong ảnh có màu gì?,Màu sắc,0.0,0.0,0.455,0.0,0.667,0.5,0.667,0.667,0.847,0.826,0.836,3.0,Câu trả lời gần đúng nhưng chưa chính xác hoàn toàn so với câu trả lời tham chiếu.
291,V2_57,4,Dùng để pha vào đồ uống nhằm tăng hương vị,Pha chế đồ uống,Sản phẩm này dùng để làm gì?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.272,0.0,0.333,0.125,0.333,0.333,0.743,0.802,0.771,4.0,"Câu trả lời tương tự câu trả lời tham chiếu, chỉ khác biệt ở cách diễn đạt."
292,V2_57,5,Không xác định,Không xác định,Tôi có thể sử dụng sản phẩm này trong bao lâu?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời chính xác và trùng khớp với câu trả lời tham chiếu.
293,V2_58,5,Không xác định,Không xác định.,Bạn có thể cho biết hạn sử dụng của sản phẩm không?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời chính xác và trùng khớp với câu trả lời tham chiếu.
294,V2_58,3,Nâu,Vàng.,Màu của sản phẩm là màu gì?,Màu sắc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803,0.808,0.806,3.0,Câu trả lời chưa chính xác so với câu trả lời tham chiếu.
295,V2_58,4,Không xác định,Không xác định.,Bạn có thể cho biết công dụng của sản phẩm không?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời chính xác và trùng khớp với câu trả lời tham chiếu.
296,V2_58,1,Teisseiro,Rượu.,Đây là sản phẩm gì?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755,0.769,0.762,2.0,Câu trả lời không chính xác và không liên quan đến ngữ cảnh.
297,V2_58,2,Không xác định,Đồ uống có cồn.,Hãy cho tôi biết phân loại của sản phẩm này?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.726,0.72,0.723,2.0,Câu trả lời không chính xác và không liên quan đến ngữ cảnh.
298,V2_59,1,ORIHIRO,Thực phẩm chức năng/Vitamin,Đây là sản phẩm gì?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711,0.668,0.689,2.0,Câu trả lời không chính xác và không đầy đủ so với câu trả lời tham chiếu.
299,V2_59,2,Không xác định,Viên uống,Phân loại của sản phẩm này là gì?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.222,0.0,0.222,0.222,0.752,0.752,0.752,2.0,Câu trả lời không chính xác và không liên quan đến ngữ cảnh.
300,V2_59,3,"Nâu, xanh lá nhạt, trắng",Nâu,Hãy cho tôi biết màu sắc của sản phẩm này?,Màu sắc,0.0,0.0,0.109,0.0,0.4,0.25,0.4,0.4,0.671,0.773,0.718,3.0,"Câu trả lời của trợ lý chỉ đề cập đến một phần màu sắc, thiếu chính xác so với câu trả lời tham chiếu."
301,V2_59,4,Uống 4 viên mỗi ngày với nước hoặc nước ấm.,Uống 4 viên mỗi ngày với nước hoặc nước ấm.,Hướng dẫn sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
302,V2_59,5,Không xác định,Không xác định,Bạn có thể cho biết hạn sử dụng của sản phẩm không?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
303,V2_60,5,Dùng hết trước tháng 11 năm 2026,Đến tháng 11 năm 2026,Sản phẩm này có thời hạn sử dụng bao lâu?,Hạn sử dụng,0.448,0.509,0.584,0.594,0.632,0.588,0.632,0.632,0.89,0.929,0.909,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác nhau về cách diễn đạt."
304,V2_60,4,Không xác định,Không xác định,Hướng dẫn sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
305,V2_60,1,ORIHIRO,EPA-DHA含有精製魚油加工食品,Tên sản phẩm trong ảnh là gì?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.65,0.701,1.0,Câu trả lời của trợ lý không chính xác và không liên quan đến câu trả lời tham chiếu.
306,V2_60,2,Thực phẩm bổ sung,Thực phẩm bổ sung,Sản phẩm này được phân loại như thế nào?,Loại sản phẩm,1.0,1.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
307,V2_60,3,"Nâu, xanh lá nhạt, trắng",Nâu,Sản phẩm này màu gì?,Màu sắc,0.0,0.0,0.109,0.0,0.4,0.25,0.4,0.4,0.671,0.773,0.718,3.0,"Câu trả lời của trợ lý chỉ đề cập đến một phần màu sắc, thiếu chính xác so với câu trả lời tham chiếu."
308,V2_61,1,ORIHIRO,ORIHIRO Fish Oil Omega-3 EPA & DHA,Sản phẩm này có tên là gì?,Tên sản phẩm,0.0,0.0,0.333,0.0,0.286,0.0,0.286,0.286,0.797,0.698,0.744,2.0,Câu trả lời của trợ lý đưa ra thông tin không đầy đủ và không chính xác so với câu trả lời tham chiếu.
309,V2_61,2,Dầu cá Omega-3,Thực phẩm bổ sung,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.716,0.741,0.728,2.0,Câu trả lời của trợ lý không chính xác so với câu trả lời tham chiếu.
310,V2_61,3,Nâu,EPA & DHA 2. Thực phẩm bổ sung 3. Nâu,Sản phẩm này có màu như thế nào?,Màu sắc,0.0,0.0,0.278,0.0,0.286,0.167,0.286,0.286,0.78,0.65,0.709,1.0,"Câu trả lời của trợ lý không có cấu trúc rõ ràng, không chính xác và không liên quan đến câu trả lời tham chiếu."
311,V2_61,4,Uống 4 viên mỗi ngày,Uống 4 viên mỗi ngày,Sản phẩm trong ảnh được sử dụng như thế nào?,Công dụng/Hướng dẫn sử dụng,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
312,V2_61,5,Không xác định,Không xác định,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
313,V2_62,1,Không xác định,Không xác định,Hãy cho tôi biết tên sản phẩm trong ảnh?,Tên sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
314,V2_62,2,Thực phẩm chức năng,Thực phẩm chức năng/Vitamin,Phân loại của sản phẩm này là gì?,Loại sản phẩm,0.0,0.0,0.736,0.731,0.875,0.857,0.875,0.875,0.904,0.832,0.866,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác nhau về độ chi tiết."
315,V2_62,3,Nâu,Chai màu nâu sẫm,Bạn có thể mô tả màu sắc của sản phẩm không?,Màu sắc,0.0,0.0,0.385,0.0,0.444,0.286,0.444,0.444,0.731,0.662,0.695,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác nhau về độ chi tiết."
316,V2_62,4,Uống 4 viên mỗi ngày,Uống 4 viên mỗi ngày với nước hoặc nước ấm,Cách sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.393,0.487,0.905,0.0,0.667,0.64,0.667,0.667,0.953,0.816,0.879,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác nhau về độ chi tiết."
317,V2_62,5,Không xác định,Không xác định,Bạn có thể cho biết hạn sử dụng của sản phẩm không?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
318,V2_63,5,Không xác định,Không xác định,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
319,V2_63,3,"Trắng, xanh lá","Trắng, xanh lá",Hãy cho tôi biết màu sắc của sản phẩm này?,Màu sắc,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
320,V2_63,4,"Để nhỏ mắt, nhỏ mũi","Nhỏ mắt, nhỏ mũi",Sản phẩm trong ảnh được sử dụng như thế nào?,Công dụng/Hướng dẫn sử dụng,0.779,0.876,0.81,0.833,1.0,1.0,1.0,1.0,0.897,0.92,0.909,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác nhau về cách diễn đạt."
321,V2_63,1,"Dung dịch nhỏ mắt, nhỏ mũi Natri Clorid 0.9%","Natri clorid 0,9%",Tên sản phẩm trong ảnh là gì?,Tên sản phẩm,0.0,0.0,0.351,0.0,0.4,0.308,0.4,0.4,0.783,0.91,0.842,2.0,Câu trả lời của trợ lý không đầy đủ và không chính xác so với câu trả lời tham chiếu.
322,V2_63,2,"Thuốc nhỏ mắt, nhỏ mũi","Thuốc nhỏ mắt, nhỏ mũi",Sản phẩm này thuộc loại gì?,Loại sản phẩm,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
323,V2_64,1,Không xác định,Không xác định.,Tên sản phẩm trong ảnh là gì?,Tên sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
324,V2_64,2,Dược phẩm,Dược phẩm.,Hãy cho tôi biết phân loại của sản phẩm này?,Loại sản phẩm,0.0,0.0,0.938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
325,V2_64,3,Trắng,Không xác định.,Sản phẩm này màu gì?,Màu sắc,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.286,0.774,0.747,0.76,2.0,Câu trả lời của trợ lý không chính xác so với câu trả lời tham chiếu.
326,V2_64,4,Để xa tầm tay trẻ em. Đọc kỹ hướng dẫn sử dụng trước khi dùng. Tham khảo thêm ý kiến bác sĩ. Chỉ sử dụng trong 15 ngày sau khi mở nắp.,Đọc kỹ hướng dẫn sử dụng trước khi dùng.,Hướng dẫn sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.078,0.133,0.277,0.0,0.491,0.473,0.491,0.491,0.75,0.869,0.805,3.0,"Câu trả lời của trợ lý chỉ đề cập đến một phần thông tin, thiếu chính xác so với câu trả lời tham chiếu."
327,V2_64,5,Không xác định,Chỉ dùng trong 15 ngày sau khi mở nắp.,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.0,0.0,0.118,0.0,0.118,0.118,0.723,0.663,0.692,2.0,Câu trả lời của trợ lý không chính xác so với câu trả lời tham chiếu.
328,V2_65,1,"Dung dịch nhỏ mắt, nhỏ mũi Natri Clorid",Không xác định.,Hãy cho tôi biết tên sản phẩm trong ảnh?,Tên sản phẩm,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.659,0.695,0.676,2.0,Câu trả lời của trợ lý không chính xác và không đầy đủ so với câu trả lời tham chiếu.
329,V2_65,2,"Thuốc nhỏ mắt, nhỏ mũi","Thuốc rửa mắt, mũi.",Hãy cho tôi biết phân loại của sản phẩm này?,Loại sản phẩm,0.0,0.0,0.306,0.667,0.75,0.429,0.75,0.75,0.873,0.827,0.849,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác nhau về cách diễn đạt."
330,V2_65,3,Trắng,Không xác định.,Sản phẩm này có đặc điểm gì về màu sắc?,Màu sắc,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.286,0.774,0.747,0.76,2.0,Câu trả lời của trợ lý không chính xác so với câu trả lời tham chiếu.
331,V2_65,4,"Nhỏ hoặc rửa mắt, hốc mũi mỗi lần 1-3 giọt, ngày 1-3 lần","Nhỏ hoặc rửa mắt, hốc mũi mỗi lần 1-3 giọt, ngày 1-3 lần.",Cách sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
332,V2_65,5,Không xác định,Không xác định.,Tôi có thể sử dụng sản phẩm này trong bao lâu?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
333,V2_66,5,Không xác định,Không xác định,Hạn sử dụng của sản phẩm là gì?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
334,V2_66,3,"Trắng, xanh lá",Trắng,Bạn có thể mô tả màu sắc của sản phẩm không?,Màu sắc,0.0,0.0,0.179,0.0,0.667,0.5,0.667,0.667,0.856,0.92,0.887,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác nhau về độ chi tiết."
335,V2_66,4,Không xác định,Không xác định,Sản phẩm này dùng để làm gì?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
336,V2_66,1,Natri Clorid 0.9%,Natri clorid 0.9%,Tên của sản phẩm này là gì?,Tên sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
337,V2_66,2,Không xác định,Không xác định,Có thể cho biết loại của sản phẩm này được không?,Loại sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
338,V2_67,1,Dung dịch nhỏ mắt Diquas,Diquas,Đây là sản phẩm gì?,Tên sản phẩm,0.0,0.0,0.109,0.0,0.25,0.0,0.25,0.25,0.753,0.865,0.805,3.0,Câu trả lời của trợ lý không đầy đủ chính xác so với câu trả lời tham chiếu.
339,V2_67,2,Thuốc nhỏ mắt,Dung dịch nhỏ mắt,Đây là loại sản phẩm gì?,Loại sản phẩm,0.0,0.0,0.605,0.529,0.545,0.444,0.545,0.545,0.895,0.866,0.881,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác nhau về cách diễn đạt."
340,V2_67,3,"Trắng, xanh dương, vàng","Trắng, vàng, xanh",Sản phẩm trong ảnh có màu gì?,Màu sắc,0.0,0.0,0.385,0.0,0.833,0.8,0.667,0.667,0.917,0.939,0.928,4.0,"Câu trả lời của trợ lý khá sát với câu trả lời tham chiếu, chỉ khác nhau về độ chi tiết."
341,V2_67,4,Nhỏ từng giọt vào mắt,Không xác định,Hướng dẫn sử dụng sản phẩm này như thế nào?,Công dụng/Hướng dẫn sử dụng,0.0,0.0,0.0,0.0,0.286,0.0,0.143,0.143,0.706,0.721,0.713,2.0,Câu trả lời của trợ lý không chính xác so với câu trả lời tham chiếu.
342,V2_67,5,Không xác định,Không xác định,Sản phẩm này có hạn sử dụng đến khi nào?,Hạn sử dụng,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
343,V2_68,2,Thuốc,Thuốc.,Có thể cho biết loại của sản phẩm này được không?,Loại sản phẩm,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
344,V2_68,1,Không xác định,Không xác định.,Sản phẩm này có tên là gì?,Tên sản phẩm,0.0,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
345,V2_68,3,"Trắng, xanh dương, vàng","Trắng, xanh dương, vàng.",Sản phẩm này màu gì?,Màu sắc,1.0,1.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Câu trả lời của trợ lý hoàn toàn trùng khớp với câu trả lời tham chiếu.
